"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
139,"2019-01-31 12:29:10.7970","2019-01-31 12:31:30.7230",287,"Almaden Blvd at Balbach St",37.32673,-121.8892731,316,"San Salvador St at 1st St",37.330165,-121.885831,446,"Subscriber",1979,"Male","No"
559,"2019-01-31 12:22:08.9010","2019-01-31 12:31:28.2580",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,5423,"Subscriber",1998,"Male","No"
521,"2019-01-31 12:22:38.0220","2019-01-31 12:31:19.3370",27,"Beale St at Harrison St",37.7880593,-122.3918648,27,"Beale St at Harrison St",37.7880593,-122.3918648,1720,"Subscriber",1972,"Female","No"
571,"2019-01-31 12:21:44.5280","2019-01-31 12:31:16.3900",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,4407,"Subscriber",1984,"Male","No"
706,"2019-01-31 12:19:24.9530","2019-01-31 12:31:11.9350",274,"Oregon St at Adeline St",37.8575672,-122.2675583,154,"Doyle St at 59th St",37.8419238,-122.2880451,5212,"Subscriber",1984,"Male","Yes"
211,"2019-01-31 12:27:33.5010","2019-01-31 12:31:04.7990",258,"University Ave at Oxford St",37.8723555,-122.2664467,238,"MLK Jr Way at University Ave",37.8717192,-122.2730677,828,"Subscriber",1998,"Male","Yes"
72070,"2019-01-30 16:29:31.0680","2019-01-31 12:30:41.6730",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,4476,"Subscriber",1990,"Male","No"
285,"2019-01-31 12:25:54.2120","2019-01-31 12:30:39.6000",22,"Howard St at Beale St",37.789756,-122.394643,16,"Steuart St at Market St",37.79413,-122.39443,4575,"Subscriber",1982,"Male","No"
322,"2019-01-31 12:25:15.2150","2019-01-31 12:30:38.1310",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,258,"University Ave at Oxford St",37.8723555,-122.2664467,3504,"Customer",1999,"Female","No"
965,"2019-01-31 12:13:53.2020","2019-01-31 12:29:58.8150",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,4404,"Customer",1972,"Male","No"
1503,"2019-01-31 12:04:55.3320","2019-01-31 12:29:58.4670",162,"Franklin St at 9th St",37.8005161,-122.2720799,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,4663,"Subscriber",1996,"Male","No"
432,"2019-01-31 12:22:32.1390","2019-01-31 12:29:44.1600",364,"China Basin St at 3rd St",37.7719996,-122.3899698,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,5084,"Subscriber",1977,"Male","No"
787,"2019-01-31 12:16:24.4280","2019-01-31 12:29:31.5720",90,"Townsend St at 7th St",37.771058,-122.402717,89,"Division St at Potrero Ave",37.76921786152374,-122.40764558315276,4750,"Subscriber",1996,"Male","No"
852,"2019-01-31 12:15:11.5270","2019-01-31 12:29:24.0070",170,"Telegraph Ave at 58th St",37.8444927,-122.261351,180,"Telegraph Ave at 23rd St",37.8126783,-122.2687726,1145,"Subscriber",1992,"Female","No"
5106,"2019-01-31 11:04:14.3030","2019-01-31 12:29:20.3150",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,63,"Bryant St at 6th St",37.775910222333366,-122.40257500673577,5364,"Subscriber",1971,"Male","No"
376,"2019-01-31 12:23:01.2190","2019-01-31 12:29:17.4950",27,"Beale St at Harrison St",37.7880593,-122.3918648,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,4805,"Subscriber",1984,"Male","No"
125,"2019-01-31 12:27:08.6240","2019-01-31 12:29:13.8000",77,"11th St at Natoma St",37.7735069,-122.4160402,61,"Howard St at 8th St",37.7765126,-122.4113061,4713,"Subscriber",1993,"Male","No"
656,"2019-01-31 12:18:16.4800","2019-01-31 12:29:13.2160",276,"Julian St at The Alameda",37.3322326,-121.9125165,280,"San Fernando St at 7th St",37.3371223728942,-121.88321471214294,3886,"Subscriber",1995,"Male","Yes"
317,"2019-01-31 12:23:51.6260","2019-01-31 12:29:09.6100",256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,244,"Shattuck Ave at Hearst Ave",37.87367621459825,-122.26848721504211,4677,"Customer",1999,"Male","No"
157,"2019-01-31 12:26:29.1690","2019-01-31 12:29:06.5490",47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,5098,"Subscriber",1965,"Male","Yes"
1627,"2019-01-31 12:01:48.1850","2019-01-31 12:28:55.2990",321,"5th St at Folsom",37.78014570345598,-122.40307085237873,71,"Broderick St at Oak St",37.7730627,-122.4390777,5070,"Subscriber",1988,"Male","No"
591,"2019-01-31 12:18:53.2670","2019-01-31 12:28:44.2950",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,2665,"Subscriber",1945,"Male","No"
396,"2019-01-31 12:21:59.2950","2019-01-31 12:28:36.1370",81,"Berry St at 4th St",37.77588,-122.39317,126,"Esprit Park",37.7616343,-122.3906477,5410,"Subscriber",1980,"Male","No"
734,"2019-01-31 12:16:11.6090","2019-01-31 12:28:26.2460",24,"Spear St at Folsom St",37.7896767,-122.3904285,77,"11th St at Natoma St",37.7735069,-122.4160402,5264,"Subscriber",1975,"Male","No"
448,"2019-01-31 12:20:56.1500","2019-01-31 12:28:24.9050",119,"18th St at Noe St",37.7610471,-122.4326417,112,"Harrison St at 17th St",37.7638471,-122.4130036,708,"Subscriber",1987,"Male","Yes"
523,"2019-01-31 12:19:34.5050","2019-01-31 12:28:18.2200",58,"Market St at 10th St",37.776619,-122.417385,29,"O'Farrell St at Divisadero St",37.782404601934104,-122.43944585323335,5459,"Subscriber",1987,"Male","No"
343,"2019-01-31 12:22:31.2200","2019-01-31 12:28:14.9600",311,"Paseo De San Antonio at 2nd St",37.333798,-121.886943,327,"5th St at San Salvador St",37.33203868095132,-121.8817663192749,4025,"Subscriber",1990,"Male","Yes"
993,"2019-01-31 12:11:39.9650","2019-01-31 12:28:13.7340",281,"9th St at San Fernando St",37.3383952,-121.8807965,277,"Morrison Ave at Julian St",37.3336577,-121.9085859,4051,"Subscriber",1994,"Male","Yes"
749,"2019-01-31 12:15:41.6100","2019-01-31 12:28:10.9400",349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,107,"17th St at Dolores St",37.7630152,-122.4264968,5402,"Subscriber",1979,"Male","No"
626,"2019-01-31 12:17:38.4710","2019-01-31 12:28:04.8400",377,"Fell St at Stanyan St",37.771916882623145,-122.45370447635652,84,"Duboce Park",37.7692005,-122.4338119,4939,"Subscriber",1981,"Male","No"
409,"2019-01-31 12:21:02.7440","2019-01-31 12:27:52.3020",100,"Bryant St at 15th St",37.7671004,-122.410662,345,"Hubbell St at 16th St",37.76647421515012,-122.39829540252686,4804,"Subscriber",1993,"Female","No"
815,"2019-01-31 12:14:10.7060","2019-01-31 12:27:46.3170",258,"University Ave at Oxford St",37.8723555,-122.2664467,257,"Fifth St at Delaware St",37.870407115465376,-122.29967594146727,4505,"Subscriber",1982,"Male","No"
132,"2019-01-31 12:25:21.1980","2019-01-31 12:27:34.0700",269,"Telegraph Ave at Carleton St",37.8623199,-122.258801,267,"Derby St at College Ave",37.8618037,-122.2535687,4516,"Subscriber",1994,"Male","No"
138,"2019-01-31 12:24:49.0970","2019-01-31 12:27:07.3500",312,"San Jose Diridon Station",37.329732,-121.901782,278,"The Alameda at Bush St",37.3319323,-121.9048882,4040,"Subscriber",1993,"Male","Yes"
306,"2019-01-31 12:21:55.2210","2019-01-31 12:27:01.8550",114,"Rhode Island St at 17th St",37.7644783,-122.4025701,336,"Potrero Ave and Mariposa St",37.76328094058097,-122.4073773622513,2347,"Subscriber",1994,"Male","No"
486,"2019-01-31 12:18:53.5640","2019-01-31 12:26:59.6940",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,112,"Subscriber",1995,"Male","No"
462,"2019-01-31 12:19:11.1550","2019-01-31 12:26:53.6840",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,248,"Telegraph Ave at Ashby Ave",37.8559558,-122.2597949,2673,"Subscriber",1993,"Male","No"
1105,"2019-01-31 12:08:24.6790","2019-01-31 12:26:50.1860",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,24,"Spear St at Folsom St",37.7896767,-122.3904285,4756,"Subscriber",1992,"Female","No"
605,"2019-01-31 12:16:32.8820","2019-01-31 12:26:38.2560",373,"Potrero del Sol Park (25th St at Utah St)",37.75179164525661,-122.40521550178528,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,1905,"Customer",1975,"Male","No"
215,"2019-01-31 12:22:53.0950","2019-01-31 12:26:28.7140",27,"Beale St at Harrison St",37.7880593,-122.3918648,23,"The Embarcadero at Steuart St",37.791464,-122.391034,4638,"Subscriber",1980,"Female","No"
206,"2019-01-31 12:22:52.1470","2019-01-31 12:26:18.9230",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,5424,"Subscriber",1994,"Male","No"
858,"2019-01-31 12:11:47.7670","2019-01-31 12:26:06.6800",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,2136,"Subscriber",1985,"Female","No"
252,"2019-01-31 12:21:32.5870","2019-01-31 12:25:45.5090",338,"13th St at Franklin St",37.80318908113163,-122.27057933807373,182,"19th Street BART Station",37.8090126,-122.2682473,662,"Subscriber",1967,"Female","No"
556,"2019-01-31 12:16:27.0220","2019-01-31 12:25:43.4030",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,350,"8th St at Brannan St",37.771431362921085,-122.40578681230545,4944,"Subscriber",1993,"Male","No"
357,"2019-01-31 12:19:26.1580","2019-01-31 12:25:23.8030",244,"Shattuck Ave at Hearst Ave",37.87367621459825,-122.26848721504211,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,4788,"Subscriber",1997,"Male","Yes"
636,"2019-01-31 12:14:39.3770","2019-01-31 12:25:15.6940",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,189,"Genoa St at 55th St",37.8396488,-122.2717561,4488,"Subscriber",1970,"Male","No"
801,"2019-01-31 12:11:42.3610","2019-01-31 12:25:04.1460",124,"19th St at Florida St",37.7604469,-122.410807,349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,823,"Subscriber",1973,"Male","No"
1591,"2019-01-31 11:58:28.2630","2019-01-31 12:24:59.3220",104,"4th St at 16th St",37.76704457969368,-122.39083349704742,29,"O'Farrell St at Divisadero St",37.782404601934104,-122.43944585323335,4557,"Subscriber",1980,"Male","No"
334,"2019-01-31 12:19:22.5990","2019-01-31 12:24:56.6490",154,"Doyle St at 59th St",37.8419238,-122.2880451,270,"Ninth St at Heinz Ave",37.8534894,-122.2894154,4506,"Subscriber",1992,"Male","No"
1079,"2019-01-31 12:06:46.1810","2019-01-31 12:24:45.9470",263,"Channing Way at San Pablo Ave",37.8628271,-122.2902305,188,"Dover St at 57th St",37.8426295,-122.267738,2775,"Subscriber",1968,"Male","No"
2514,"2019-01-31 11:42:28.3050","2019-01-31 12:24:22.6930",245,"Downtown Berkeley BART",37.870139,-122.268422,256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,1081,"Subscriber",1987,"Male","No"
321,"2019-01-31 12:18:59.5680","2019-01-31 12:24:21.0840",50,"2nd St at Townsend St",37.780526,-122.390288,363,"Salesforce Transit Center (Natoma St at 2nd St)",37.78749210438603,-122.3982846736908,4629,"Subscriber",1991,"Male","No"
240,"2019-01-31 12:20:12.9270","2019-01-31 12:24:13.1660",92,"Mission Bay Kids Park",37.772300631747626,-122.39302754402159,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,4795,"Subscriber",1980,"Male","No"
242,"2019-01-31 12:19:57.0230","2019-01-31 12:23:59.1730",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,252,"Channing Way at Shattuck Ave",37.8658466,-122.2674431,1440,"Subscriber",1997,"Male","Yes"
585,"2019-01-31 12:14:11.1800","2019-01-31 12:23:56.3890",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,5163,"Customer","","","No"
1330,"2019-01-31 12:01:42.8920","2019-01-31 12:23:52.9670",339,"Jackson St at 11th St",37.80000163118878,-122.26643800735472,195,"Bay Pl at Vernon St",37.81231409135146,-122.26077854633331,5241,"Subscriber",1977,"Male","No"
312,"2019-01-31 12:18:32.3460","2019-01-31 12:23:44.4830",58,"Market St at 10th St",37.776619,-122.417385,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,4952,"Subscriber",1971,"Male","No"
1176,"2019-01-31 12:03:44.1700","2019-01-31 12:23:20.8180",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,4742,"Subscriber",1987,"Male","No"
2339,"2019-01-31 11:44:18.0010","2019-01-31 12:23:17.9490",122,"19th St at Mission St",37.760299,-122.418892,121,"Mission Playground",37.7592103,-122.4213392,5325,"Subscriber",1992,"Male","No"
320,"2019-01-31 12:17:33.5270","2019-01-31 12:22:54.3830",19,"Post St at Kearny St",37.788975,-122.403452,349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,3743,"Subscriber",1985,"Male","No"
348,"2019-01-31 12:17:02.9490","2019-01-31 12:22:51.1470",370,"Jones St at Post St",37.7873267660624,-122.41327822208405,383,"Golden Gate Ave at Franklin St",37.7807871267462,-122.4219337105751,5069,"Customer",1983,"Male","No"
1437,"2019-01-31 11:58:53.1550","2019-01-31 12:22:50.8750",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,3305,"Customer","","","No"
1065,"2019-01-31 12:05:03.6310","2019-01-31 12:22:49.4910",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,1992,"Customer","","","No"
1383,"2019-01-31 11:59:37.2180","2019-01-31 12:22:40.4980",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,1896,"Customer","","","No"
146,"2019-01-31 12:20:08.9410","2019-01-31 12:22:35.4380",101,"15th St at Potrero Ave",37.767078504583665,-122.40735858678818,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,5322,"Subscriber",1982,"Male","No"
297,"2019-01-31 12:17:35.9250","2019-01-31 12:22:33.5660",81,"Berry St at 4th St",37.77588,-122.39317,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,4716,"Subscriber",1927,"Male","No"
147,"2019-01-31 12:20:04.4920","2019-01-31 12:22:32.2140",101,"15th St at Potrero Ave",37.767078504583665,-122.40735858678818,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,5220,"Subscriber",1989,"Male","No"
709,"2019-01-31 12:10:10.2790","2019-01-31 12:22:00.2380",36,"Folsom St at 3rd St",37.78383,-122.39887,16,"Steuart St at Market St",37.79413,-122.39443,4624,"Subscriber",1993,"Male","No"
646,"2019-01-31 12:11:11.5650","2019-01-31 12:21:57.9260",122,"19th St at Mission St",37.760299,-122.418892,76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,3710,"Subscriber",1986,"Female","No"
999,"2019-01-31 12:05:14.2420","2019-01-31 12:21:53.8260",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,6,"The Embarcadero at Sansome St",37.80477,-122.403234,2672,"Subscriber",1995,"Female","No"
704,"2019-01-31 12:10:05.7690","2019-01-31 12:21:50.0700",345,"Hubbell St at 16th St",37.76647421515012,-122.39829540252686,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,5037,"Customer",1994,"Male","No"
619,"2019-01-31 12:11:21.4700","2019-01-31 12:21:40.5980",296,"5th St at Virginia St",37.3259984,-121.87712,280,"San Fernando St at 7th St",37.3371223728942,-121.88321471214294,3824,"Subscriber",1994,"Female","Yes"
180,"2019-01-31 12:18:38.7640","2019-01-31 12:21:39.0810",253,"Haste St at College Ave",37.86641794050319,-122.25379943847655,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,3532,"Customer",1999,"Male","No"
202,"2019-01-31 12:18:13.8010","2019-01-31 12:21:36.0610",258,"University Ave at Oxford St",37.8723555,-122.2664467,246,"Berkeley Civic Center",37.8690599,-122.270556,1209,"Subscriber",1985,"Male","No"
623,"2019-01-31 12:11:07.5950","2019-01-31 12:21:31.0310",50,"2nd St at Townsend St",37.780526,-122.390288,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,355,"Subscriber",1971,"Male","No"
922,"2019-01-31 12:06:06.2700","2019-01-31 12:21:28.9880",321,"5th St at Folsom",37.78014570345598,-122.40307085237873,49,"S Park St at 3rd St",37.7807601,-122.3949894,2413,"Subscriber",1968,"Male","No"
127,"2019-01-31 12:19:20.1200","2019-01-31 12:21:28.0260",49,"S Park St at 3rd St",37.7807601,-122.3949894,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,5063,"Subscriber",1981,"Female","No"
352,"2019-01-31 12:15:15.7900","2019-01-31 12:21:08.3740",324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,5255,"Subscriber",1994,"Male","No"
869,"2019-01-31 12:06:31.1610","2019-01-31 12:21:00.4070",72,"Page St at Scott St",37.772406,-122.4356498,377,"Fell St at Stanyan St",37.771916882623145,-122.45370447635652,1553,"Subscriber",1978,"Male","No"
2375,"2019-01-31 11:41:14.8250","2019-01-31 12:20:50.3620",33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,5538,"Subscriber",1967,"Male","Yes"
311,"2019-01-31 12:15:20.1820","2019-01-31 12:20:31.9410",203,"Webster St at 2nd St",37.795194764385954,-122.27396965026855,338,"13th St at Franklin St",37.80318908113163,-122.27057933807373,5093,"Subscriber",1994,"Male","No"
376,"2019-01-31 12:14:14.0040","2019-01-31 12:20:30.9650",252,"Channing Way at Shattuck Ave",37.8658466,-122.2674431,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,2050,"Subscriber",1999,"Female","Yes"
472,"2019-01-31 12:12:35.3430","2019-01-31 12:20:28.2810",133,"Valencia St at 22nd St",37.7552126,-122.4209752,147,"29th St at Tiffany Ave",37.7440667,-122.4214722,1582,"Subscriber",1970,"Male","No"
493,"2019-01-31 12:12:10.4300","2019-01-31 12:20:23.5580",13,"Commercial St at Montgomery St",37.794231,-122.402923,37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,5515,"Subscriber",1990,"Male","No"
481,"2019-01-31 12:12:13.8840","2019-01-31 12:20:15.8570",49,"S Park St at 3rd St",37.7807601,-122.3949894,49,"S Park St at 3rd St",37.7807601,-122.3949894,2870,"Subscriber",1975,"Male","No"
288,"2019-01-31 12:15:24.8460","2019-01-31 12:20:13.6450",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1525,"Subscriber","","","No"
6689,"2019-01-31 10:28:42.5930","2019-01-31 12:20:12.5160",284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,5555,"Customer",1996,"Male","No"
413,"2019-01-31 12:13:18.2980","2019-01-31 12:20:11.7920",104,"4th St at 16th St",37.76704457969368,-122.39083349704742,79,"7th St at Brannan St",37.7734919,-122.4036725,5383,"Subscriber",1990,"Female","No"
668,"2019-01-31 12:08:38.0220","2019-01-31 12:19:46.3850",211,"Broadway at 40th St",37.8277573,-122.2567156,206,"College Ave at Bryant Ave",37.8381269,-122.2512714,1437,"Subscriber",1955,"Female","No"
581,"2019-01-31 12:10:04.4720","2019-01-31 12:19:46.3480",284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,350,"8th St at Brannan St",37.771431362921085,-122.40578681230545,3579,"Subscriber",1973,"Male","No"
388,"2019-01-31 12:12:42.7800","2019-01-31 12:19:11.5470",281,"9th St at San Fernando St",37.3383952,-121.8807965,296,"5th St at Virginia St",37.3259984,-121.87712,3786,"Subscriber",1994,"Male","Yes"
884,"2019-01-31 12:04:23.6640","2019-01-31 12:19:07.9850",60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,50,"2nd St at Townsend St",37.780526,-122.390288,263,"Customer","","","No"
190,"2019-01-31 12:15:45.2450","2019-01-31 12:18:55.4830",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,5453,"Subscriber",1981,"Male","No"
451,"2019-01-31 12:11:15.1600","2019-01-31 12:18:46.8860",84,"Duboce Park",37.7692005,-122.4338119,71,"Broderick St at Oak St",37.7730627,-122.4390777,320,"Customer","","","No"
1116,"2019-01-31 11:59:56.8040","2019-01-31 12:18:33.1600",112,"Harrison St at 17th St",37.7638471,-122.4130036,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,5048,"Subscriber",1989,"Male","No"
785,"2019-01-31 12:05:20.8610","2019-01-31 12:18:26.1450",92,"Mission Bay Kids Park",37.772300631747626,-122.39302754402159,324,"Union Square (Powell St at Post St)",37.788299978150825,-122.40853071212767,4877,"Subscriber",1987,"Other","No"
128,"2019-01-31 12:16:14.7920","2019-01-31 12:18:23.7290",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,4801,"Subscriber",1992,"Male","Yes"
512,"2019-01-31 12:09:41.1230","2019-01-31 12:18:13.6450",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,166,"College Ave at Alcatraz Ave",37.8513755,-122.2525233,1632,"Subscriber",1989,"Female","No"
306,"2019-01-31 12:12:59.7150","2019-01-31 12:18:06.0010",81,"Berry St at 4th St",37.77588,-122.39317,104,"4th St at 16th St",37.76704457969368,-122.39083349704742,4843,"Subscriber",1999,"Male","No"
241,"2019-01-31 12:14:00.5670","2019-01-31 12:18:01.9500",100,"Bryant St at 15th St",37.7671004,-122.410662,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,5460,"Subscriber",1984,"Female","No"
218,"2019-01-31 12:14:15.7710","2019-01-31 12:17:54.1560",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,249,"Russell St at College Ave",37.8584732,-122.2532529,5236,"Subscriber",1998,"Male","Yes"
502,"2019-01-31 12:09:05.5340","2019-01-31 12:17:28.2500",75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,100,"Bryant St at 15th St",37.7671004,-122.410662,3652,"Subscriber",1991,"Male","No"
544,"2019-01-31 12:08:11.3270","2019-01-31 12:17:16.1780",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,52,"McAllister St at Baker St",37.7774157,-122.4418376,4613,"Subscriber",1989,"Male","No"
327,"2019-01-31 12:11:48.0290","2019-01-31 12:17:15.3160",175,"49th St at Telegraph Ave",37.8359455,-122.2623663,211,"Broadway at 40th St",37.8277573,-122.2567156,4491,"Subscriber",1989,"Female","No"
865,"2019-01-31 12:02:42.7440","2019-01-31 12:17:08.1900",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,262,"West St at University Ave",37.869966707604036,-122.28653311729431,1449,"Subscriber",1995,"Female","No"
236,"2019-01-31 12:13:07.3250","2019-01-31 12:17:04.2510",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,247,"Fulton St at Bancroft Way",37.8677892,-122.2658964,5493,"Subscriber",1997,"Male","No"
315,"2019-01-31 12:11:46.4440","2019-01-31 12:17:02.2560",16,"Steuart St at Market St",37.79413,-122.39443,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,5376,"Subscriber",1975,"Male","No"
386,"2019-01-31 12:10:35.2680","2019-01-31 12:17:01.4590",349,"Howard St at Mary St",37.78100971717512,-122.40566611289978,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,4397,"Subscriber","","","No"
1015,"2019-01-31 11:59:28.4800","2019-01-31 12:16:24.1460",23,"The Embarcadero at Steuart St",37.791464,-122.391034,50,"2nd St at Townsend St",37.780526,-122.390288,2489,"Subscriber",1993,"Male","No"
523,"2019-01-31 12:07:36.7210","2019-01-31 12:16:20.0800",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,370,"Jones St at Post St",37.7873267660624,-122.41327822208405,5069,"Subscriber",1988,"Male","No"
204,"2019-01-31 12:12:46.2130","2019-01-31 12:16:11.1030",338,"13th St at Franklin St",37.80318908113163,-122.27057933807373,337,"Webster St at 19th St",37.80696976095594,-122.26658821105957,1687,"Subscriber",1986,"Male","No"
597,"2019-01-31 12:06:03.6860","2019-01-31 12:16:01.4810",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,5360,"Subscriber",1961,"Male","No"
826,"2019-01-31 12:02:13.6940","2019-01-31 12:16:00.6410",60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,2881,"Subscriber",1985,"Male","No"
392,"2019-01-31 12:09:26.8300","2019-01-31 12:15:59.1110",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,58,"Market St at 10th St",37.776619,-122.417385,5369,"Subscriber",1981,"Female","No"
260,"2019-01-31 12:11:28.9030","2019-01-31 12:15:49.2450",79,"7th St at Brannan St",37.7734919,-122.4036725,44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,4944,"Subscriber",1967,"Other","No"
1173,"2019-01-31 11:56:09.3420","2019-01-31 12:15:43.0640",23,"The Embarcadero at Steuart St",37.791464,-122.391034,369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,5350,"Subscriber",1994,"Male","No"
102,"2019-01-31 12:13:57.1160","2019-01-31 12:15:39.9900",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,2208,"Subscriber",1986,"Male","No"
428,"2019-01-31 12:08:07.2810","2019-01-31 12:15:16.2190",249,"Russell St at College Ave",37.8584732,-122.2532529,243,"Bancroft Way at College Ave",37.8693603,-122.2543374,4581,"Subscriber",1998,"Male","No"
302,"2019-01-31 12:10:07.4920","2019-01-31 12:15:09.9390",110,"17th & Folsom Street Park (17th St at Folsom St)",37.7637085,-122.4152042,107,"17th St at Dolores St",37.7630152,-122.4264968,3727,"Subscriber",1970,"Male","No"
